CustomerId,geography,Age,age_band,age_band_sort,Tenure,tenure_band,tenure_band_sort,NumOfProducts,product_segment,product_segment_sort,CreditScore,Balance,EstimatedSalary,Gender,HasCrCard,IsActiveMember,member_status,credit_card_status,is_churned,churn_label
15689328,Germany,48,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,705,114169.16,173273.2,Male,0,0,Inactive,No Credit Card,1,Churned
15689341,France,50,45-60,3,10,Loyal (5+ yr),3,4,3+ Products,3,655,0.0,179267.94,Female,1,0,Inactive,Has Credit Card,1,Churned
15689344,Spain,42,30-45,2,4,Established (1-5 yr),2,3,3+ Products,3,615,0.0,120321.09,Male,0,1,Active,No Credit Card,0,Retained
15689351,Germany,41,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,742,92805.72,73743.95,Female,0,1,Active,No Credit Card,1,Churned
15689412,France,32,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,604,127849.38,15798.7,Female,1,0,Inactive,Has Credit Card,0,Retained
15689425,Spain,35,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,687,100988.39,22247.27,Male,1,0,Inactive,Has Credit Card,0,Retained
15689492,Germany,41,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,850,176958.46,125806.3,Male,0,1,Active,No Credit Card,0,Retained
15689514,France,43,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,625,201696.07,133020.9,Male,1,0,Inactive,Has Credit Card,1,Churned
15689517,France,27,Under 30,1,3,Established (1-5 yr),2,1,1 Product,1,635,127009.83,161909.95,Male,1,0,Inactive,Has Credit Card,0,Retained
15689526,Germany,35,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,542,127543.11,468.94,Female,1,0,Inactive,Has Credit Card,1,Churned
15689594,France,29,Under 30,1,5,Established (1-5 yr),2,1,1 Product,1,731,179539.2,112010.02,Male,0,0,Inactive,No Credit Card,0,Retained
15689598,France,46,45-60,3,6,Loyal (5+ yr),3,1,1 Product,1,722,0.0,93917.68,Male,1,1,Active,Has Credit Card,1,Churned
15689602,France,38,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,698,130015.24,41595.3,Male,1,1,Active,Has Credit Card,0,Retained
15689612,Spain,34,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,554,0.0,106981.03,Female,0,1,Active,No Credit Card,0,Retained
15689614,Spain,63,60+,4,1,Established (1-5 yr),2,1,1 Product,1,687,137715.66,37938.74,Female,1,1,Active,Has Credit Card,0,Retained
15689616,Spain,34,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,586,168094.01,20058.61,Male,0,0,Inactive,No Credit Card,0,Retained
15689633,Spain,38,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,845,112803.92,179631.85,Female,1,0,Inactive,Has Credit Card,0,Retained
15689661,France,22,Under 30,1,6,Loyal (5+ yr),3,2,2 Products,2,663,0.0,131827.15,Male,0,1,Active,No Credit Card,0,Retained
15689671,Spain,27,Under 30,1,4,Established (1-5 yr),2,1,1 Product,1,775,0.0,40807.26,Male,1,1,Active,Has Credit Card,0,Retained
15689692,Germany,19,Under 30,1,3,Established (1-5 yr),2,1,1 Product,1,598,150348.37,173784.04,Male,1,1,Active,Has Credit Card,0,Retained
15689751,France,31,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,666,79589.43,4050.57,Female,0,0,Inactive,No Credit Card,0,Retained
15689781,France,49,45-60,3,0,New (< 1 yr),1,1,1 Product,1,826,0.0,178709.98,Female,0,0,Inactive,No Credit Card,1,Churned
15689786,Germany,56,45-60,3,1,Established (1-5 yr),2,1,1 Product,1,850,169743.83,155850.4,Male,0,0,Inactive,No Credit Card,1,Churned
15689886,Germany,39,30-45,2,10,Loyal (5+ yr),3,3,3+ Products,3,626,132287.92,51467.92,Male,1,1,Active,Has Credit Card,1,Churned
15689952,Spain,41,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,724,0.0,115753.94,Male,0,1,Active,No Credit Card,0,Retained
15689953,Spain,43,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,697,128226.37,188486.94,Male,0,0,Inactive,No Credit Card,0,Retained
15689955,France,40,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,461,0.0,176547.8,Female,1,0,Inactive,Has Credit Card,0,Retained
15689980,Spain,36,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,725,118520.26,131173.9,Female,0,0,Inactive,No Credit Card,1,Churned
15690007,Germany,58,45-60,3,9,Loyal (5+ yr),3,2,2 Products,2,434,125801.03,60891.8,Female,1,0,Inactive,Has Credit Card,1,Churned
15690021,Germany,42,30-45,2,0,New (< 1 yr),1,1,1 Product,1,502,132002.7,28204.98,Female,0,1,Active,No Credit Card,1,Churned
15690079,Spain,30,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,591,124857.69,50485.7,Male,0,0,Inactive,No Credit Card,0,Retained
15690130,France,32,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,468,137649.47,198714.29,Female,0,0,Inactive,No Credit Card,0,Retained
15690134,Germany,42,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,464,85679.25,164104.74,Female,1,1,Active,Has Credit Card,0,Retained
15690153,France,37,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,639,116121.84,181850.74,Female,0,1,Active,No Credit Card,0,Retained
15690164,Germany,33,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,627,83199.05,159334.93,Female,0,0,Inactive,No Credit Card,0,Retained
15690169,France,31,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,645,161171.7,12599.94,Male,1,0,Inactive,Has Credit Card,1,Churned
15690175,Spain,45,30-45,2,0,New (< 1 yr),1,2,2 Products,2,585,0.0,189683.7,Male,0,0,Inactive,No Credit Card,0,Retained
15690182,Germany,37,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,635,113488.68,95611.74,Male,1,0,Inactive,Has Credit Card,1,Churned
15690188,France,33,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,631,0.0,58043.02,Male,1,1,Active,Has Credit Card,1,Churned
15690209,Germany,32,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,715,104857.19,114149.8,Female,1,0,Inactive,Has Credit Card,0,Retained
15690231,Spain,62,60+,4,0,New (< 1 yr),1,2,2 Products,2,612,167026.61,192892.05,Female,1,1,Active,Has Credit Card,0,Retained
15690330,Germany,40,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,830,77701.64,19512.38,Female,0,1,Active,No Credit Card,0,Retained
15690332,Germany,35,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,647,192407.97,40145.28,Male,1,1,Active,Has Credit Card,0,Retained
15690337,France,27,Under 30,1,5,Established (1-5 yr),2,2,2 Products,2,581,102258.11,194681.6,Female,1,0,Inactive,Has Credit Card,0,Retained
15690372,Spain,38,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,553,181110.13,184544.59,Male,1,0,Inactive,Has Credit Card,0,Retained
15690440,Spain,47,45-60,3,1,Established (1-5 yr),2,2,2 Products,2,656,0.0,197961.93,Male,1,1,Active,Has Credit Card,0,Retained
15690452,France,52,45-60,3,1,Established (1-5 yr),2,1,1 Product,1,605,63349.75,108887.44,Male,1,0,Inactive,Has Credit Card,0,Retained
15690456,Germany,32,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,749,79523.13,157648.12,Female,0,1,Active,No Credit Card,0,Retained
15690492,France,41,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,625,97663.16,57128.78,Male,1,0,Inactive,Has Credit Card,0,Retained
15690526,Germany,31,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,690,137260.45,55387.28,Male,1,0,Inactive,Has Credit Card,0,Retained
15690540,Spain,41,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,684,134177.06,177506.66,Female,0,0,Inactive,No Credit Card,0,Retained
15690546,France,42,30-45,2,2,Established (1-5 yr),2,4,3+ Products,3,618,0.0,111097.39,Female,0,0,Inactive,No Credit Card,1,Churned
15690589,France,37,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,541,212314.03,148814.54,Male,0,1,Active,No Credit Card,0,Retained
15690620,France,39,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,665,46323.57,136812.02,Male,1,0,Inactive,Has Credit Card,0,Retained
15690647,Spain,46,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,582,67563.31,44506.09,Female,1,0,Inactive,Has Credit Card,1,Churned
15690664,Spain,37,30-45,2,10,Loyal (5+ yr),3,2,2 Products,2,729,0.0,100862.54,Male,1,0,Inactive,Has Credit Card,0,Retained
15690670,France,33,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,720,0.0,141031.08,Male,0,1,Active,No Credit Card,0,Retained
15690673,France,39,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,656,0.0,141069.88,Female,1,0,Inactive,Has Credit Card,0,Retained
15690678,France,33,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,530,129307.32,172930.28,Female,1,1,Active,Has Credit Card,0,Retained
15690695,France,33,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,683,0.0,38784.42,Female,1,1,Active,Has Credit Card,0,Retained
15690731,France,40,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,645,131411.24,194656.11,Male,1,1,Active,Has Credit Card,0,Retained
15690733,Spain,45,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,608,0.0,36697.48,Male,0,0,Inactive,No Credit Card,1,Churned
15690743,France,61,60+,4,8,Loyal (5+ yr),3,1,1 Product,1,536,65190.29,64308.49,Female,1,1,Active,Has Credit Card,1,Churned
15690744,France,43,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,683,112499.42,30375.18,Male,1,0,Inactive,Has Credit Card,0,Retained
15690772,Spain,48,45-60,3,2,Established (1-5 yr),2,2,2 Products,2,635,0.0,136551.25,Female,1,1,Active,Has Credit Card,0,Retained
15690796,France,37,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,516,0.0,101834.58,Male,1,0,Inactive,Has Credit Card,0,Retained
15690829,Germany,49,45-60,3,3,Established (1-5 yr),2,1,1 Product,1,430,137115.16,146516.86,Male,1,0,Inactive,Has Credit Card,1,Churned
15690898,France,44,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,696,161889.79,75562.47,Male,0,0,Inactive,No Credit Card,0,Retained
15690925,Spain,29,Under 30,1,2,Established (1-5 yr),2,1,1 Product,1,527,27755.97,97468.44,Female,1,0,Inactive,Has Credit Card,1,Churned
15690939,Spain,28,Under 30,1,7,Loyal (5+ yr),3,1,1 Product,1,575,0.0,10666.05,Male,1,1,Active,Has Credit Card,0,Retained
15690958,Germany,23,Under 30,1,2,Established (1-5 yr),2,1,1 Product,1,767,139542.82,28038.28,Male,0,1,Active,No Credit Card,0,Retained
15691004,Spain,37,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,407,0.0,49161.12,Male,1,1,Active,Has Credit Card,1,Churned
15691011,France,42,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,591,161651.37,131753.97,Male,1,1,Active,Has Credit Card,0,Retained
15691061,France,37,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,740,0.0,73225.31,Female,1,1,Active,Has Credit Card,0,Retained
15691104,Germany,40,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,460,119507.58,91560.63,Female,1,0,Inactive,Has Credit Card,1,Churned
15691111,Germany,42,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,648,121980.56,4027.02,Female,1,0,Inactive,Has Credit Card,0,Retained
15691119,Germany,68,60+,4,4,Established (1-5 yr),2,1,1 Product,1,721,136525.99,175399.14,Male,0,0,Inactive,No Credit Card,0,Retained
15691150,France,32,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,699,110559.46,127429.56,Female,1,1,Active,Has Credit Card,0,Retained
15691170,Spain,29,Under 30,1,10,Loyal (5+ yr),3,1,1 Product,1,590,99250.08,129629.41,Female,1,1,Active,Has Credit Card,0,Retained
15691287,Germany,33,30-45,2,0,New (< 1 yr),1,1,1 Product,1,675,141816.25,64815.05,Female,1,0,Inactive,Has Credit Card,1,Churned
15691323,Germany,40,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,672,89025.88,188892.19,Male,1,0,Inactive,Has Credit Card,0,Retained
15691387,France,29,Under 30,1,9,Loyal (5+ yr),3,1,1 Product,1,483,0.0,81634.45,Male,1,1,Active,Has Credit Card,0,Retained
15691396,Germany,31,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,405,133299.67,72950.14,Male,1,1,Active,Has Credit Card,0,Retained
15691446,Spain,29,Under 30,1,10,Loyal (5+ yr),3,2,2 Products,2,735,0.0,95025.27,Male,1,1,Active,Has Credit Card,0,Retained
15691457,Spain,36,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,674,0.0,182787.17,Male,1,1,Active,Has Credit Card,0,Retained
15691483,France,25,Under 30,1,5,Established (1-5 yr),2,2,2 Products,2,549,0.0,190857.79,Female,0,0,Inactive,No Credit Card,0,Retained
15691504,Germany,52,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,619,124099.13,23904.52,Female,0,0,Inactive,No Credit Card,0,Retained
15691513,France,60,45-60,3,9,Loyal (5+ yr),3,4,3+ Products,3,592,0.0,13614.01,Male,1,1,Active,Has Credit Card,1,Churned
15691543,Germany,58,45-60,3,2,Established (1-5 yr),2,1,1 Product,1,558,142537.18,88791.83,Male,1,1,Active,Has Credit Card,0,Retained
15691624,France,33,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,820,132150.26,23067.97,Male,1,0,Inactive,Has Credit Card,0,Retained
15691625,Germany,41,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,537,138306.34,106761.47,Female,1,0,Inactive,Has Credit Card,0,Retained
15691627,France,37,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,713,0.0,16403.41,Female,1,1,Active,Has Credit Card,0,Retained
15691647,France,35,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,411,0.0,93825.78,Female,1,1,Active,Has Credit Card,0,Retained
15691703,France,47,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,545,105792.49,67830.2,Male,0,1,Active,No Credit Card,1,Churned
15691723,Spain,55,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,631,99685.06,114474.98,Male,1,0,Inactive,Has Credit Card,0,Retained
15691785,France,61,60+,4,1,Established (1-5 yr),2,1,1 Product,1,850,0.0,53067.83,Male,1,0,Inactive,Has Credit Card,1,Churned
15691792,Spain,35,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,416,0.0,119712.78,Male,0,0,Inactive,No Credit Card,0,Retained
15691808,France,43,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,656,134919.85,194691.95,Male,1,0,Inactive,Has Credit Card,0,Retained
15691817,Spain,44,30-45,2,5,Established (1-5 yr),2,3,3+ Products,3,547,0.0,5459.07,Female,0,0,Inactive,No Credit Card,1,Churned
15691823,France,37,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,672,153195.59,162763.01,Male,1,1,Active,Has Credit Card,0,Retained
15691840,Germany,37,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,505,159863.9,125307.87,Female,0,1,Active,No Credit Card,0,Retained
15691863,France,39,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,751,0.0,84175.34,Female,1,1,Active,Has Credit Card,0,Retained
15691871,Germany,42,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,503,153279.39,151336.96,Male,1,1,Active,Has Credit Card,0,Retained
15691874,France,34,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,687,125474.44,198929.84,Female,1,0,Inactive,Has Credit Card,0,Retained
15691875,Germany,39,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,850,114491.82,99689.48,Female,1,0,Inactive,Has Credit Card,0,Retained
15691906,Germany,49,45-60,3,5,Established (1-5 yr),2,2,2 Products,2,664,127421.78,108876.75,Female,1,0,Inactive,Has Credit Card,1,Churned
15691910,Spain,30,30-45,2,4,Established (1-5 yr),2,3,3+ Products,3,663,0.0,101371.05,Male,1,0,Inactive,Has Credit Card,0,Retained
15691950,France,49,45-60,3,3,Established (1-5 yr),2,2,2 Products,2,591,0.0,50123.44,Male,1,0,Inactive,Has Credit Card,0,Retained
15691952,France,37,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,676,106242.67,166678.28,Male,1,1,Active,Has Credit Card,0,Retained
15692002,France,33,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,538,93791.38,199249.29,Male,1,1,Active,Has Credit Card,0,Retained
15692106,Spain,25,Under 30,1,3,Established (1-5 yr),2,3,3+ Products,3,606,147386.72,45482.04,Female,1,0,Inactive,Has Credit Card,1,Churned
15692110,France,33,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,758,0.0,188156.34,Female,1,0,Inactive,Has Credit Card,0,Retained
15692132,Spain,22,Under 30,1,6,Loyal (5+ yr),3,1,1 Product,1,717,101060.25,84699.56,Female,0,1,Active,No Credit Card,0,Retained
15692137,France,46,45-60,3,2,Established (1-5 yr),2,1,1 Product,1,759,0.0,138380.11,Female,1,1,Active,Has Credit Card,0,Retained
15692142,Germany,48,45-60,3,7,Loyal (5+ yr),3,1,1 Product,1,707,105086.74,180344.69,Female,1,1,Active,Has Credit Card,1,Churned
15692207,France,53,45-60,3,6,Loyal (5+ yr),3,2,2 Products,2,609,0.0,124218.27,Female,1,1,Active,Has Credit Card,0,Retained
15692226,France,31,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,705,142905.51,58134.97,Female,1,1,Active,Has Credit Card,0,Retained
15692235,France,38,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,750,0.0,47764.99,Female,1,0,Inactive,Has Credit Card,0,Retained
15692258,Spain,31,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,569,115406.97,145528.22,Male,0,0,Inactive,No Credit Card,0,Retained
15692259,France,29,Under 30,1,9,Loyal (5+ yr),3,2,2 Products,2,695,0.0,111565.45,Female,1,0,Inactive,Has Credit Card,0,Retained
15692291,Spain,42,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,563,99056.22,154347.95,Female,1,0,Inactive,Has Credit Card,1,Churned
15692317,France,30,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,722,0.0,166376.54,Male,1,0,Inactive,Has Credit Card,0,Retained
15692406,France,37,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,427,0.0,121485.1,Male,1,1,Active,Has Credit Card,0,Retained
15692408,Spain,35,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,463,0.0,1950.93,Female,1,1,Active,Has Credit Card,0,Retained
15692416,Spain,52,45-60,3,8,Loyal (5+ yr),3,3,3+ Products,3,358,143542.36,141959.11,Female,1,0,Inactive,Has Credit Card,1,Churned
15692430,Germany,36,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,699,123601.56,103557.85,Male,1,0,Inactive,Has Credit Card,0,Retained
15692443,Spain,33,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,612,69478.57,8973.67,Male,1,0,Inactive,Has Credit Card,1,Churned
15692463,Spain,28,Under 30,1,3,Established (1-5 yr),2,1,1 Product,1,799,142253.65,45042.56,Female,1,0,Inactive,Has Credit Card,0,Retained
15692575,France,38,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,760,162888.73,91098.76,Male,1,0,Inactive,Has Credit Card,1,Churned
15692577,Germany,38,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,674,83727.68,45418.12,Female,1,0,Inactive,Has Credit Card,0,Retained
15692583,France,32,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,678,0.0,90284.47,Female,1,0,Inactive,Has Credit Card,0,Retained
15692599,France,34,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,687,128270.56,191092.62,Male,1,0,Inactive,Has Credit Card,0,Retained
15692631,Spain,44,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,577,115557.0,127506.76,Female,0,1,Active,No Credit Card,0,Retained
15692664,France,58,45-60,3,1,Established (1-5 yr),2,1,1 Product,1,677,90022.85,2988.28,Female,0,1,Active,No Credit Card,0,Retained
15692671,Spain,36,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,701,0.0,169161.46,Male,1,0,Inactive,Has Credit Card,0,Retained
15692718,France,38,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,738,0.0,69227.42,Female,0,0,Inactive,No Credit Card,0,Retained
15692744,France,36,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,512,152169.12,38629.3,Male,0,0,Inactive,No Credit Card,1,Churned
15692750,Germany,45,30-45,2,7,Loyal (5+ yr),3,3,3+ Products,3,629,129818.39,9217.55,Female,1,0,Inactive,Has Credit Card,1,Churned
15692761,France,36,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,718,0.0,45909.87,Male,1,0,Inactive,Has Credit Card,0,Retained
15692819,Germany,32,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,665,132178.67,11865.76,Male,0,0,Inactive,No Credit Card,0,Retained
15692918,Germany,36,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,604,113546.3,134875.37,Male,1,1,Active,Has Credit Card,0,Retained
15692926,Germany,25,Under 30,1,8,Loyal (5+ yr),3,1,1 Product,1,498,121702.73,132210.49,Male,1,1,Active,Has Credit Card,0,Retained
15692929,Germany,42,30-45,2,10,Loyal (5+ yr),3,2,2 Products,2,791,113657.41,139946.68,Female,0,1,Active,No Credit Card,1,Churned
15692931,France,22,Under 30,1,2,Established (1-5 yr),2,1,1 Product,1,670,114991.45,37392.56,Male,1,1,Active,Has Credit Card,0,Retained
15692977,Germany,36,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,612,130700.92,77592.8,Female,0,0,Inactive,No Credit Card,0,Retained
15692991,Spain,38,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,710,0.0,136390.88,Female,1,1,Active,Has Credit Card,0,Retained
15693018,Germany,23,Under 30,1,10,Loyal (5+ yr),3,1,1 Product,1,678,115563.71,91633.53,Male,1,1,Active,Has Credit Card,0,Retained
15693088,France,37,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,628,0.0,34689.77,Female,1,1,Active,Has Credit Card,0,Retained
15693131,France,24,Under 30,1,3,Established (1-5 yr),2,1,1 Product,1,581,95508.2,45755.0,Female,1,1,Active,Has Credit Card,0,Retained
15693162,France,29,Under 30,1,5,Established (1-5 yr),2,1,1 Product,1,694,99713.87,112317.89,Female,0,0,Inactive,No Credit Card,0,Retained
15693199,France,37,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,739,0.0,191557.1,Female,1,0,Inactive,Has Credit Card,1,Churned
15693200,France,36,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,752,0.0,184866.86,Female,1,0,Inactive,Has Credit Card,0,Retained
15693203,Spain,75,60+,4,5,Established (1-5 yr),2,2,2 Products,2,710,0.0,9376.89,Female,1,1,Active,Has Credit Card,0,Retained
15693205,Germany,41,30-45,2,8,Loyal (5+ yr),3,3,3+ Products,3,691,109153.96,148848.76,Female,1,1,Active,Has Credit Card,1,Churned
15693233,Germany,38,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,666,99812.88,158357.97,Male,1,1,Active,Has Credit Card,0,Retained
15693259,France,30,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,676,128207.23,55400.17,Male,1,1,Active,Has Credit Card,0,Retained
15693264,France,29,Under 30,1,10,Loyal (5+ yr),3,2,2 Products,2,583,0.0,111285.85,Female,1,1,Active,Has Credit Card,0,Retained
15693267,Germany,34,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,679,121063.85,56984.58,Female,1,0,Inactive,Has Credit Card,0,Retained
15693322,Germany,37,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,635,146748.07,11407.58,Female,0,1,Active,No Credit Card,0,Retained
15693326,France,42,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,641,125437.14,164128.58,Female,0,0,Inactive,No Credit Card,0,Retained
15693337,Spain,41,30-45,2,0,New (< 1 yr),1,1,1 Product,1,683,148863.17,163911.32,Male,1,1,Active,Has Credit Card,0,Retained
15693347,France,32,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,676,0.0,75465.41,Female,1,1,Active,Has Credit Card,0,Retained
15693376,Spain,43,30-45,2,0,New (< 1 yr),1,2,2 Products,2,741,0.0,2920.63,Male,1,1,Active,Has Credit Card,1,Churned
15693381,Spain,38,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,533,135289.33,152956.33,Male,0,1,Active,No Credit Card,0,Retained
